Date,Open,Close,Adj Close,VWSMA_200,VWEMA_50,VWEMA_20,RSI_Daily,ADX
2017-10-30,151.75,152.1666717529297,115.45372772216795,103.79445487976074,109.00109304187365,111.96072291729588,65.72309824681358,38.502653326872974
2017-10-31,152.5,151.0416717529297,114.60015869140624,103.86634769439698,109.2206642438161,112.21209775292544,61.96420610679536,39.18298522957884
2017-11-01,151.0,150.625,114.28400421142578,103.93896480560302,109.41922659548707,112.40942217754451,60.58213065561877,40.0507821544448
2017-11-02,147.5833282470703,150.2083282470703,113.96788024902344,104.00324001312256,109.59760517013557,112.5578467557806,59.16120730503841,39.31822853019895
2017-11-03,149.1666717529297,151.625,115.042724609375,104.0446146774292,109.81113926579202,112.79450178945626,62.39111022878517,39.28600476905858
2017-11-06,151.5833282470703,149.375,113.3355712890625,104.08575160980224,109.94935228631245,112.8460322179902,54.95666489336948,39.10016751996131
2017-11-07,149.75,148.6666717529297,112.79816436767578,104.12527709960938,110.0610704071502,112.8414733751031,52.82281997485639,38.26722761490206
2017-11-08,148.25,146.9583282470703,111.5019760131836,104.14280132293702,110.1175765093476,112.71390219777744,47.9835039337291,36.95324828006674
2017-11-09,147.125,148.375,112.5768585205078,104.17476631164551,110.2140189411578,112.70085041898984,51.9174421013497,35.8838998408393
2017-11-10,148.2083282470703,147.125,111.62843322753906,104.19768650054932,110.26948616807472,112.59871544837549,48.43658072059732,34.46355996705489
2017-11-13,148.375,147.4583282470703,111.88134765625,104.2332426071167,110.33269642251295,112.5303947062683,49.41064528339112,33.31406844461297
2017-11-14,147.9166717529297,147.5416717529297,111.94458770751952,104.27172733306884,110.3959078454544,112.47460356353032,49.66668354640669,33.052274204161606
2017-11-15,147.0416717529297,145.1666717529297,110.142578125,104.2927502822876,110.38597334661306,112.2525059027179,42.98997403736661,31.682391861165648
2017-11-16,146.25,147.0416717529297,111.5652084350586,104.32395977020263,110.43221785988544,112.18704900103606,48.837458477032776,30.81480934847213
2017-11-17,148.4166717529297,147.9583282470703,112.2607192993164,104.3397455596924,110.50392379868666,112.1940652199199,51.45880734046128,30.437722851488164
2017-11-20,147.625,150.375,114.09430694580078,104.3702314376831,110.64472313778916,112.37504062238474,57.62311346374187,30.357822080758645
2017-11-21,150.6666717529297,152.4583282470703,115.67499542236328,104.41891647338868,110.8419887175764,112.68932203190651,62.09231845391516,31.232052560663277
2017-11-22,153.375,151.5416717529297,114.9795150756836,104.46858039855957,111.00424465318844,112.90743565512338,59.13713291598979,32.043838006289
2017-11-23,151.5833282470703,150.3333282470703,114.06269073486328,104.50858921051024,111.12418371521493,113.01745994843196,55.394320412682966,31.84584530976147
2017-11-24,150.0,150.25,113.9994888305664,104.55012607574464,111.23694077856204,113.11098650863522,55.13526303229982,31.661994948700187
