Date,Open,Close,Adj Close,VWSMA_200,VWEMA_50,VWEMA_20,RSI_Daily,ADX
2017-10-30,1228.0,1236.949951171875,1126.4818115234375,995.3404080200196,1058.7678620391614,1068.0232005934606,72.40379388129374,20.76801823964213
2017-10-31,1237.0,1222.300048828125,1113.140380859375,996.8156161499024,1060.90011767917,1072.3200749045002,66.01508614167625,21.624971819017727
2017-11-01,1226.0999755859375,1215.300048828125,1106.765380859375,998.2386541748048,1062.6987554509426,1075.6005802335358,63.14779143664908,22.42071442843792
2017-11-02,1215.5,1210.949951171875,1102.8038330078125,999.5682611083984,1064.2715035904278,1078.1913662120382,61.36412721713299,22.52370068801817
2017-11-03,1211.0,1235.0,1124.7061767578125,1000.8977578735352,1066.6414907734625,1082.6213481687787,66.92633957462483,23.656123593343857
2017-11-06,1225.0,1224.699951171875,1115.3260498046875,1002.2117590332032,1068.550689166844,1085.7360816579128,62.75920900668641,24.70765914828913
2017-11-07,1225.550048828125,1211.050048828125,1102.8948974609375,1003.4516055297852,1069.8975208646518,1087.370254591534,57.63730908659676,24.71012888837839
2017-11-08,1212.0,1218.199951171875,1109.406494140625,1004.7152700805664,1071.4468923656705,1089.4689440724,59.50175840153484,24.712422218461267
2017-11-09,1220.1500244140625,1215.9000244140625,1107.31201171875,1005.9486117553712,1072.8533676344186,1091.168283848243,58.60824783962387,24.947346842395604
2017-11-10,1217.6500244140625,1264.949951171875,1151.9814453125,1007.4141888427736,1075.9564295041473,1096.9600135115054,69.2230858803341,26.45673477765425
2017-11-13,1229.800048828125,1240.550048828125,1129.760498046875,1008.871467895508,1078.0663929764112,1100.0838691815406,60.861663100570325,27.321250195811256
2017-11-14,1235.0,1210.199951171875,1102.120849609375,1010.2533590698242,1079.0097050012332,1100.2778673175249,52.38557315114484,28.052844190212983
2017-11-15,1210.5,1209.5,1101.4833984375,1011.5542910766602,1079.8910263124594,1100.3926798051416,52.20499595717384,28.666449998318733
2017-11-16,1211.0999755859375,1219.300048828125,1110.4083251953125,1012.8111135864258,1081.0877831313949,1101.3465507946817,54.56640242028726,29.23622682013121
2017-11-17,1230.0,1222.800048828125,1113.595703125,1014.1130560302736,1082.362603523301,1102.5131367309025,55.4136373886781,30.252489765674
2017-11-20,1240.0,1229.800048828125,1119.970458984375,1015.4382803344728,1083.8374213845195,1104.1757388502808,57.13527394965564,31.43816161170444
2017-11-21,1235.5,1222.6500244140625,1113.4591064453125,1016.720726928711,1084.9990560927858,1105.0598690974268,54.80734082226897,31.6846316364562
