Date,Open,Close,Volume,Adj Close,SMA_20,Choppiness_Index,SuperTrend
2017-11-01,1809.5999755859373,1727.050048828125,15335729,1700.90625,1199.8734619140623,33.30727779026178,1236.8077140043445
2017-12-01,1737.0,1756.699951171875,17698787,1730.107421875,1252.8641693115237,33.87420580305972,1236.8077140043445
2018-01-01,1759.5,1677.8499755859375,18618527,1652.451171875,1298.243737792969,32.361394783278826,1236.8077140043445
2018-02-01,1681.800048828125,1640.25,21880198,1615.42041015625,1339.7699493408204,36.00031447621668,1236.8077140043445
2018-03-01,1635.0,1767.550048828125,18473535,1740.793212890625,1375.904522705078,41.84668708737865,1236.8077140043445
2018-04-01,1769.0,1907.699951171875,19339331,1878.821533203125,1415.7630859375,43.45564545071807,1236.8077140043445
2018-05-01,1907.699951171875,2109.89990234375,33733380,2077.960693359375,1467.799169921875,43.67332316390602,1297.5149955683494
2018-06-01,2120.0,2296.35009765625,30764557,2261.58837890625,1528.1988464355468,38.36159547839833,1480.6378882215315
2018-07-01,2300.0,2697.89990234375,37330766,2657.059814453125,1615.8746124267575,34.9801915304709,1661.2133001162238
2018-08-01,2715.0,2856.60009765625,24857552,2818.192626953125,1715.4184509277345,33.50963035132726,1930.2905644411385
2018-09-01,2880.0,2168.0,51911673,2138.85107421875,1771.4322509765625,40.45621107014016,1930.2905644411385
2018-10-01,2168.0,2382.550048828125,97432802,2350.516357421875,1834.5273315429688,42.70996341758708,1930.2905644411385
2018-11-01,2391.449951171875,2537.699951171875,33838542,2503.580322265625,1902.186181640625,43.53155157419222,1930.2905644411385
2018-12-01,2548.0,2645.14990234375,32580120,2609.58544921875,1969.983172607422,44.01932201749148,1930.2905644411385
2019-01-01,2645.0,2574.85009765625,34741568,2540.23095703125,2031.819775390625,45.3400065338806,1930.2905644411385
2019-02-01,2575.0,2649.0,25831809,2613.3837890625,2095.0472900390623,45.807472385823246,1930.2905644411385
2019-03-01,2663.300048828125,3025.0,26344223,2984.32861328125,2160.613653564453,46.35284463265409,1930.2905644411385
2019-04-01,3030.199951171875,3095.949951171875,19482418,3054.32421875,2225.5835571289062,45.36167154196377,2072.5163182424176
2019-05-01,3095.949951171875,3467.10009765625,41239121,3420.484375,2306.096478271485,43.567572960115584,2072.5163182424176
2019-06-01,3460.0,3681.10009765625,19500106,3631.607177734375,2399.0096923828123,41.52149977028287,2468.622183527752
2019-07-01,3688.699951171875,3252.050048828125,63811775,3208.325927734375,2474.3806762695312,44.70019280075713,2468.622183527752
2019-08-01,3231.0,3332.5,42184628,3293.456787109375,2552.54814453125,45.24686774205151,2468.622183527752
2019-09-01,3332.5,4046.050048828125,38442731,3998.64697265625,2669.8579345703124,40.90460340520111,2468.622183527752
2019-10-01,4080.0,4027.550048828125,33956478,3980.36376953125,2788.1051025390625,39.45628519501642,2579.328432132532
