Date,Open,Close,Volume,Adj Close,SMA_20,Choppiness_Index,SuperTrend
2017-11-01,907.5499877929688,926.8499755859376,50919926,888.6686401367188,690.0732940673828,41.089115825115016,690.3263564697711
2017-12-01,927.4500122070312,936.2000122070312,59433142,897.633544921875,708.2110626220704,40.54477533171495,705.2484361607524
2018-01-01,936.3499755859376,1002.8499755859376,71520872,961.5377807617188,728.3737670898438,37.05004979758025,730.4273269073191
2018-02-01,1003.0,942.0999755859376,55205576,903.2904663085938,745.7528259277344,39.65108362984902,730.4273269073191
2018-03-01,939.6500244140624,943.0499877929688,56704418,904.2012939453124,761.2884887695312,43.43502436864144,730.4273269073191
2018-04-01,945.25,972.1500244140624,52637954,932.1026000976562,777.1476837158203,47.338634046624925,730.4273269073191
2018-05-01,972.1500244140624,1069.7249755859375,79037818,1025.6580810546875,798.1216003417969,44.732725166866224,765.3781112414955
2018-06-01,1058.0,1054.2249755859375,171382202,1017.25244140625,819.0038360595703,49.295424559899374,786.3776449801546
2018-07-01,1054.175048828125,1089.75,102000326,1051.5316162109375,843.0156524658203,51.79101409329675,812.365818674396
2018-08-01,1081.4000244140625,1030.5999755859375,102832700,994.4561157226562,864.0165344238281,52.70557890253396,812.365818674396
2018-09-01,1034.699951171875,1003.0250244140624,110860266,967.8482055664062,881.7713500976563,57.91781153694633,812.365818674396
2018-10-01,1004.9000244140624,955.875,165463186,922.351806640625,894.7880096435547,59.59406686161077,812.365818674396
2018-11-01,965.0,1064.2249755859375,137555020,1026.90185546875,911.783233642578,63.22172004109999,812.365818674396
2018-12-01,1065.5,1060.8499755859375,94995760,1023.6453247070312,926.1403869628906,65.45384745495863,812.365818674396
2019-01-01,1063.824951171875,1039.9749755859375,110090940,1003.5022583007812,937.354458618164,66.4779283890159,812.365818674396
2019-02-01,1039.9749755859375,1038.7750244140625,86297218,1002.3444213867188,948.1332153320312,69.57534261729789,812.365818674396
2019-03-01,1043.125,1159.449951171875,145671274,1118.7872314453125,961.3002716064452,61.92862049264004,814.5033749115177
2019-04-01,1162.625,1158.7249755859375,154552166,1118.087646484375,974.622915649414,60.462606891608615,874.8135966038456
2019-05-01,1158.7249755859375,1212.675048828125,140215256,1170.1456298828125,989.847329711914,55.53468141066868,907.1706699963764
2019-06-01,1213.5,1221.875,101231920,1179.0230712890625,1005.448501586914,54.99716990772583,953.9193947346172
2019-07-01,1228.0,1125.824951171875,140970808,1093.093505859375,1015.6697448730469,54.22693517687753,953.9193947346172
2019-08-01,1114.550048828125,1113.9749755859375,180786992,1081.5880126953125,1024.8674682617188,54.24890223053262,953.9193947346172
2019-09-01,1113.9749755859375,1227.449951171875,176051693,1194.416259765625,1036.511392211914,53.66972388335455,953.9193947346172
2019-10-01,1231.5,1230.3499755859375,137198069,1197.23828125,1051.2087829589843,54.3226898026772,953.9193947346172
2019-11-01,1239.0,1274.949951171875,112330501,1240.6378173828125,1068.0306091308594,53.98953697832991,953.9193947346172
2019-12-01,1273.949951171875,1272.0999755859375,117016801,1237.8646240234375,1083.3187103271484,52.25910847623221,973.6665351507136
2020-01-01,1276.0999755859375,1226.300048828125,137910086,1193.2972412109375,1091.700668334961,58.154263639904514,973.6665351507136
2020-02-01,1220.0,1177.6500244140625,131226577,1145.9564208984375,1098.1358673095704,58.871183811122194,973.6665351507136
2020-03-01,1200.199951171875,861.9000244140625,473125765,838.7041625976562,1087.4944946289063,43.42424094124155,1416.9413540102398
2020-04-01,863.8499755859375,1001.7999877929688,397741571,974.8390502929688,1086.513641357422,46.19026388898906,1387.2068644027502
2020-05-01,1001.7999877929688,951.6500244140624,383193554,926.0387573242188,1084.4231689453125,46.46626268275493,1387.2068644027502
2020-06-01,975.0,1065.8499755859375,467983388,1037.1654052734375,1090.1638488769531,48.49159025531647,1387.2068644027502
2020-07-01,1065.8499755859375,1032.800048828125,352780703,1005.0048828125,1089.0690002441406,48.92583232767252,1387.2068644027502
2020-08-01,1025.949951171875,1115.8499755859375,292230618,1085.8197021484375,1092.177719116211,50.34553257509658,1387.2068644027502
2020-09-01,1128.0,1078.5999755859375,208518898,1049.5721435546875,1094.4812133789062,50.00447722946737,1387.2068644027502
2020-10-01,1090.0999755859375,1183.550048828125,255629727,1151.69775390625,1101.9488800048828,52.20361852576374,1387.2068644027502
2020-11-01,1194.3499755859375,1440.8499755859375,256002266,1402.0732421875,1116.1131805419925,44.674670067349794,779.3219605064446
2020-12-01,1440.8499755859375,1436.300048828125,224469430,1397.6456298828125,1130.091079711914,45.01445595025989,888.1759556852114
2021-01-01,1440.0,1390.5,203209754,1353.078125,1139.2377044677737,43.87496156020491,917.9829637597572
2021-02-01,1410.25,1534.4000244140625,199359334,1493.10546875,1154.9418243408204,41.20895702810322,961.4545834737652
2021-03-01,1564.0,1493.6500244140625,180153578,1453.4522705078125,1172.9597625732422,42.00248387315754,981.3360715489416
2021-04-01,1499.4000244140625,1412.300048828125,235770297,1374.2916259765625,1187.5949432373047,42.836727558474834,981.3360715489416
2021-05-01,1393.0,1515.8499755859375,158412762,1475.0546875,1201.6268646240237,41.40290890586099,981.3360715489416
2021-06-01,1520.300048828125,1497.9000244140625,109133234,1457.587890625,1214.6443450927734,39.98932898479552,1016.5727109132456
2021-07-01,1502.0,1426.449951171875,150389347,1394.068115234375,1222.3158599853516,44.49105605897012,1016.5727109132456
2021-08-01,1435.0,1581.4000244140625,134711410,1545.500732421875,1237.6976654052737,48.646909897185445,1016.5727109132456
2021-09-01,1575.0,1594.949951171875,128605303,1558.7430419921875,1255.969955444336,48.13571935069968,1123.7571522971575
2021-10-01,1583.0,1582.8499755859375,125213820,1546.917724609375,1276.0180206298828,45.382102626457424,1178.2745980348404
2021-11-01,1585.0,1493.550048828125,129924758,1459.64501953125,1307.0650634765625,49.71373512149431,1178.2745980348404
2021-12-01,1495.0,1479.4000244140625,112838990,1445.816162109375,1330.6139190673828,54.34111348493095,1178.2745980348404
2022-01-01,1485.0,1485.699951171875,156401807,1451.97314453125,1356.9106384277345,64.94903041462018,1178.2745980348404
2022-02-01,1508.5,1426.25,129636002,1393.872802734375,1374.746008300781,65.45885391135982,1178.2745980348404
2022-03-01,1426.25,1470.3499755859375,214562417,1436.9716796875,1396.3443481445313,61.80117710702026,1178.2745980348404
2022-04-01,1476.4000244140625,1384.5999755859375,338232212,1353.1683349609375,1409.7117797851563,63.67151249234565,1178.2745980348404
2022-05-01,1362.050048828125,1388.949951171875,200643793,1357.41943359375,1425.1041442871094,62.36789005406391,1178.2745980348404
2022-06-01,1380.0,1348.0,116809621,1332.716552734375,1434.1550842285155,61.45043114495945,1178.2745980348404
2022-07-01,1343.949951171875,1434.199951171875,141985936,1417.939208984375,1434.9483825683594,60.824341079431,1178.2745980348404
2022-08-01,1439.0,1486.0999755859375,118338708,1469.250732421875,1438.5286376953125,61.30720462786496,1178.2745980348404
2022-09-01,1464.75,1421.3499755859375,148319569,1405.23486328125,1441.136474609375,61.87634676088375,1178.2745980348404
2022-10-01,1409.949951171875,1496.699951171875,114429779,1479.7305908203125,1440.467730712891,60.62689847598968,1178.2745980348404
2022-11-01,1503.5,1608.449951171875,152262484,1590.2135009765625,1447.3057922363282,61.5556101299133,1178.2745980348404
2022-12-01,1622.0,1628.1500244140625,130159919,1609.6903076171875,1459.075726318359,60.41873850150324,1191.0075107923776
2023-01-01,1627.0,1603.5,152999289,1585.3197021484375,1464.5889770507813,60.11700723862992,1196.0993071719265
2023-02-01,1624.0,1599.5999755859375,126613185,1581.4638671875,1470.7827758789062,59.4861160206608,1211.8280141970306
2023-03-01,1612.0,1609.550048828125,281250547,1591.3011474609375,1480.6444274902344,58.99731471417567,1211.8280141970306
2023-04-01,1607.550048828125,1687.5999755859375,296725881,1668.4661865234375,1486.7927001953126,58.92453904137444,1257.4430213719577
2023-05-01,1687.5999755859375,1610.8499755859375,385815045,1592.5863037109375,1488.48486328125,56.27197422542436,1260.915420732325
2023-06-01,1619.9000244140625,1701.4000244140625,304786102,1701.4000244140625,1496.2089782714845,50.90141619950283,1260.915420732325
2023-07-01,1712.5,1651.199951171875,464367195,1651.199951171875,1505.7867248535156,48.80582097365456,1291.2394223807485
2023-08-01,1654.449951171875,1571.449951171875,421683081,1571.449951171875,1512.0684143066403,53.22749066513303,1291.2394223807485
2023-09-01,1571.0,1526.300048828125,513813831,1526.300048828125,1515.7847595214844,57.45712963372264,1291.2394223807485
2023-10-01,1526.300048828125,1476.5,315087949,1476.5,1519.9161193847656,57.34145335416836,1291.2394223807485
2023-11-01,1462.25,1558.800048828125,291248424,1558.800048828125,1526.0075378417969,57.797528756771065,1291.2394223807485
2023-12-01,1557.9000244140625,1709.25,378265221,1709.25,1543.81162109375,67.6513259997774,1291.2394223807485
2024-01-01,1706.0,1462.550048828125,598017167,1462.550048828125,1549.0681518554688,62.02751014823272,1291.2394223807485
2024-02-01,1465.050048828125,1403.4000244140625,473009678,1403.4000244140625,1552.6023254394531,61.032413069152405,1291.2394223807485
