Date,Open,Close,Adj Close,MACD,MACD_Signal,RSI,SMA_50,EMA_20,EMA_10
2017-10-30,1293.0,1310.050048828125,1152.813232421875,21.157333097405623,16.10729925839547,64.56789004638553,1052.1261950683593,1095.1584207614344,1113.02391298639
2017-11-06,1310.0,1354.375,1191.81787109375,26.22465015857597,18.13076943843157,69.73494347381619,1056.1108935546874,1104.364082697845,1127.350087187728
2017-11-13,1351.0250244140625,1353.6500244140625,1191.1800537109375,29.84503393199111,20.47362233714348,69.55631639872564,1060.760281982422,1112.632270413378,1138.9555356464934
2017-11-20,1357.5,1344.0250244140625,1182.7100830078125,31.66573541995035,22.71204495370485,67.09833376738095,1065.4698229980468,1119.306347803324,1146.910907894006
2017-11-27,1344.0,1314.9749755859375,1157.1468505859375,30.69211564700595,24.308059092365077,60.185549420097175,1068.913857421875,1122.910205211192,1148.7719883834482
2017-12-04,1311.0,1300.75,1144.6292724609375,28.580987192169232,25.162644712325907,57.08422900364197,1072.0605029296876,1124.978687806406,1148.018767306628
2017-12-11,1304.175048828125,1272.800048828125,1120.0340576171875,24.63924847571957,25.05796546500464,51.47194101934398,1074.0468615722657,1124.507770645528,1142.9306382721843
2017-12-18,1268.5,1323.375,1164.5390625,24.82045928994239,25.010464229992188,59.27444102968542,1077.6495251464844,1128.3202746316683,1146.8594426772418
2017-12-25,1323.375,1350.5999755859375,1188.495849609375,26.590662070039343,25.326503798001617,62.74668465817081,1082.00833984375,1134.0512817724025,1154.4296984830842
2018-01-01,1341.1500244140625,1344.5999755859375,1183.216064453125,27.253366149445355,25.711876268290364,61.50215337335604,1085.9504516601562,1138.7336420277093,1159.66358320491
2018-01-08,1350.0,1388.175048828125,1221.56103515625,30.520857137839585,26.673672442200207,66.67224188143813,1090.034228515625,1146.6219651828085,1170.917665377881
2018-01-15,1388.574951171875,1479.6500244140625,1302.0572509765625,39.15439171398134,29.169816296556437,74.43421877612296,1096.7538610839845,1161.4253257345945,1194.761226395823
2018-01-22,1480.5,1560.5250244140625,1373.225341796875,51.14957970415753,33.565768978076655,79.07443285038924,1103.4654162597656,1181.596755835764,1227.2092473778323
2018-01-29,1565.699951171875,1576.824951171875,1390.8587646484375,61.37127263385992,39.1268697092333,80.04104603642308,1110.443526611328,1201.526470960781,1256.9637050633971
2018-02-05,1555.0,1485.8499755859375,1310.61328125,62.2789846850751,43.757292704401664,65.26593646132315,1115.1771618652344,1211.9156909883254,1266.7181734609612
2018-02-12,1489.1500244140625,1466.5250244140625,1293.567626953125,60.92065578203051,47.18996531992743,62.62158152004498,1119.463865966797,1219.692065842116,1271.5998922777185
2018-02-19,1472.5,1537.9000244140625,1356.5247802734375,64.18440854984624,50.58885396591119,67.809333790414,1124.592569580078,1232.7237529308131,1287.0407810042127
2018-02-26,1537.5,1518.8499755859375,1339.721435546875,64.66959579943659,53.40500233261627,65.20800896913883,1129.5280065917968,1242.9140084180572,1296.6190818301511
2018-03-05,1524.5,1517.050048828125,1338.133544921875,64.18608347162922,55.56121856041886,64.954424077809,1135.2845764160156,1251.982535704135,1304.1671660286463
2018-03-12,1521.5,1412.8499755859375,1246.222412109375,55.74385571441121,55.59774599121733,52.28089264178919,1139.163116455078,1251.433952504634,1293.631756225143
2018-03-19,1414.5,1409.074951171875,1242.892333984375,48.22866983523,54.12393076001986,51.885881725051576,1142.9988610839844,1250.6204650265142,1284.4064067268214
2018-03-26,1409.5,1424.574951171875,1256.5648193359375,42.88177181166293,51.87549897034848,53.44129126696882,1147.9769555664063,1251.1865940083642,1279.344299928479
2018-04-02,1420.0,1475.1500244140625,1301.1749267578125,41.762566581135616,49.8529124925059,58.19046493490095,1154.0017346191407,1255.9473876035495,1283.3135048065396
2018-04-09,1469.8499755859375,1576.6500244140625,1390.704345703125,47.551717651646186,49.39267352433396,65.74287007556605,1162.1429406738282,1268.781383613033,1302.8391122422825
2018-04-16,1558.0,1701.2249755859375,1500.587646484375,60.3110968415574,51.576358187778645,72.34561549044102,1172.072021484375,1290.8581705531608,1338.79339119539
