Date,Open,Close,Adj Close,MACD,MACD_Signal,RSI,SMA_50,EMA_20,EMA_10
2017-10-30,3185.0,3123.510009765625,2991.8720703125,126.72753681868608,143.794100945935,58.27677021442258,2582.928645019532,2913.625071899462,2997.3811236069614
2017-11-06,3123.510009765625,3055.1650390625,2926.406982421875,112.77078219234954,137.5894371952179,54.19482566720568,2602.848037109375,2914.8423967111203,2984.476734300582
2017-11-13,3056.0,3070.7451171875,2941.330810546875,101.7413706153925,130.41982387925282,54.96917459338001,2618.2286767578125,2917.365102790716,2976.632020890817
2017-11-20,3075.39990234375,3081.235107421875,2951.37841796875,92.7421664606568,122.8842923955336,55.51444047035763,2633.64197265625,2920.6044661410047,2972.0404567231685
2017-11-27,3081.235107421875,2928.094970703125,2804.6923828125,72.93316705105553,112.894067326638,46.63610622979127,2648.1935107421878,2909.5652201097187,2941.613534193956
2017-12-04,2955.35009765625,2899.9951171875,2777.777099609375,54.43506039711838,101.20226594073408,45.20744151005846,2663.805112304688,2897.0139705382576,2911.825091542214
2017-12-11,2932.340087890625,2947.8701171875,2823.634033203125,42.98000218972129,89.5578131905315,48.1233297228389,2678.6515673828126,2890.025405077769,2895.79035366238
2017-12-18,2932.050048828125,3025.074951171875,2897.585205078125,39.41467967321705,79.52918648706861,52.51223079966852,2693.2307080078126,2890.745386030184,2896.1166902834243
2017-12-25,3025.074951171875,3034.0849609375,2906.215576171875,36.86062833388223,70.99547485643134,53.0118522981064,2707.8377392578127,2892.21873747225,2897.952851354052
2018-01-01,3039.9951171875,2923.699951171875,2800.482666015625,26.004992675684207,61.99737842028192,46.55016453726714,2720.338515625,2883.481968762095,2880.2309994743378
2018-01-08,2940.0,2864.97509765625,2744.23291015625,12.716351818790372,52.14117309998361,43.51156915131176,2730.3902685546877,2870.220153656777,2855.5040741437765
2018-01-15,2875.0,2800.945068359375,2682.901123046875,-2.7324563919887623,41.166447201589136,40.41391956681987,2739.40009765625,2852.3802459796434,2824.121719398885
2018-01-22,2800.945068359375,2651.93994140625,2540.17578125,-26.19058175583132,27.695041410105045,34.29519416052464,2744.3580712890625,2822.646487433963,2772.4951851899973
2018-01-29,2673.0,2781.175048828125,2663.964599609375,-34.39609524292791,15.276814079498452,42.43564803239161,2749.8306103515624,2807.533926688764,2752.762351448066
2018-02-05,2730.0,2774.794921875,2657.85302734375,-40.92047088799154,4.037357086000453,42.15794086341666,2755.49134765625,2793.27860294162,2735.506110701827
2018-02-12,2775.10009765625,2732.81494140625,2617.642333984375,-48.773521693983184,-6.524818669996275,40.2897381805315,2763.7622705078124,2776.551339231406,2714.0763331168355
2018-02-19,2748.5,2672.43994140625,2559.81201171875,-58.983618298853344,-17.01657859576769,37.70207030620129,2770.366357421875,2755.909498515915,2686.02827468082
2018-02-26,2699.0,2774.235107421875,2657.316650390625,-58.53265593512469,-25.31979406363909,44.208415926511066,2776.3720458984376,2746.5197034563635,2680.8079793553297
2018-03-05,2772.5,2796.385009765625,2678.533203125,-55.81981049259412,-31.419797349430095,45.54121801988257,2783.453588867188,2740.0447986629,2680.394383677088
2018-03-12,2806.5,2807.9150390625,2689.577392578125,-52.1772206254891,-35.5712820046419,46.260884374123,2788.393671875,2735.2383790357785,2682.064021659095
2018-03-19,2812.0,2789.610107421875,2672.044189453125,-50.1273875529655,-38.482503114306624,45.23880068448336,2792.564306640625,2729.219884789812,2680.2422339852824
2018-03-26,2780.294921875,2837.264892578125,2717.6904296875,-44.30884518339735,-39.64777152812477,48.43307488175887,2797.1155810546875,2728.1218414467344,2687.050996840231
2018-04-02,2851.0,2979.9150390625,2854.328369140625,-28.345321431111643,-37.38728150872215,56.59495844017408,2805.306669921875,2740.141510750914,2717.465064531212
2018-04-09,2990.0,3135.300048828125,3003.1650390625,-3.642252840184028,-30.638275775014524,63.391980994500805,2815.6011328125,2765.191370590113,2769.410514445992
2018-04-16,3140.0,3114.8701171875,2983.595947265625,14.19244318133542,-21.67213198374453,62.01688228795268,2825.952109375,2785.991806463971,2808.3533204131973
2018-04-23,3139.9951171875,3159.929931640625,3026.7568359375,31.44679222978266,-11.048347141039097,63.87800769001832,2830.780146484375,2808.921809270974,2848.063050508525
2018-04-30,3170.0,2920.840087890625,2797.7431640625,26.337891964551545,-3.5710993199209664,49.9051280811936,2833.39970703125,2807.8571763939763,2838.913980245612
2018-05-07,2944.9951171875,3087.300048828125,2957.188232421875,34.75431012200397,4.093982568464022,56.96351850473504,2838.4152783203126,2822.0791817299664,2860.418389732205
2018-05-14,3089.06494140625,3008.6201171875,2881.823974609375,34.940345831580544,10.263255221087327,53.15140212287625,2840.341318359375,2827.769162004196,2864.310314255327
2018-05-21,2990.080078125,3020.344970703125,2893.0546875,35.58381705022657,15.327367586915177,53.64920013589765,2841.3755712890625,2833.9868310990346,2869.5365639361767
2018-05-28,3011.0,2986.875,2860.9951171875,33.1249889823539,18.88689186600292,51.95214822338884,2843.712099609375,2836.5590488217454,2867.983573618236
