Date,Open,Close,Adj Close,MACD,MACD_Signal,RSI,SMA_50,EMA_20,EMA_10
2016-02-29,317.0,325.1499938964844,156.64674377441406,,,,,,
2016-03-07,325.1499938964844,318.8999938964844,153.6356658935547,,,,,,
2016-03-14,292.8999938964844,297.75,143.44630432128906,,,,,,
2016-03-21,297.25,298.0,157.06155395507812,,,,,,
2016-03-28,298.5,287.0,151.26394653320312,,,,,,
2016-04-04,288.3999938964844,279.6000061035156,147.36378479003906,,,,,,
2016-04-11,280.20001220703125,277.45001220703125,146.23060607910156,,,,,,
2016-04-18,276.70001220703125,287.79998779296875,151.6855926513672,,,,,,
2016-04-25,288.6000061035156,288.04998779296875,151.81735229492188,,,,,,
2016-05-02,288.70001220703125,281.8999938964844,148.5759735107422,,,,,,150.7727523803711
2016-05-09,282.1499938964844,281.45001220703125,148.33883666992188,,,,,,150.3302222511985
2016-05-16,281.8999938964844,279.0,147.0475311279297,,,,,,149.73336931969507
2016-05-23,281.0,281.29998779296875,148.25973510742188,,,,,,149.46543582655448
2016-05-30,289.25,308.95001220703125,162.832763671875,,,,,,151.8958590711582
2016-06-06,308.1000061035156,306.6499938964844,161.6205291748047,,,53.825949251200264,,,153.66398090818484
2016-06-13,305.0,313.20001220703125,165.07273864746094,,,56.324030366050515,,,155.73830049714414
2016-06-20,310.0,312.25,164.572021484375,,,55.85204594032662,,,157.34443158573157
2016-06-27,306.54998779296875,310.1000061035156,163.4388885498047,,,54.73424077902106,,,158.4525146701085
2016-07-04,312.5,311.70001220703125,164.28213500976562,,,55.44881060683811,,,159.51244564095526
2016-07-11,315.0,318.8500061035156,168.05059814453125,,,58.59457734098144,,155.0621650695801,161.0648370052418
2016-07-18,319.6499938964844,331.45001220703125,174.6914520263672,,,63.487348675355015,,156.93162097022648,163.54240337271915
2016-07-25,331.0,328.0,172.8730926513672,,,61.34963203379075,,158.44985636843035,165.23889233247334
2016-08-01,329.29998779296875,329.3999938964844,173.6109619140625,,,61.91010809809042,,159.89377118230007,166.7610868018532
2016-08-08,330.0,337.95001220703125,178.11729431152344,,,65.22660097345029,,161.62934481365468,168.8258518036114
2016-08-15,337.95001220703125,334.1499938964844,176.11448669433594,,,62.617068215877005,,163.00888213562433,170.1510581473795
2016-08-22,331.8999938964844,333.29998779296875,175.66647338867188,,,62.019343067623325,,164.21436701686696,171.15386091852358
2016-08-29,333.0,332.29998779296875,175.13941955566406,,,61.27826492287779,,165.2548482110381,171.8785079434582
2016-09-05,332.29998779296875,332.20001220703125,175.0867156982422,,,61.19951376907535,,166.1912165431528,172.46181844432803
2016-09-12,327.70001220703125,324.54998779296875,171.05477905273438,,,55.340194940115275,,166.65441297263675,172.2059931004019
2016-09-19,324.0,328.3999938964844,173.08392333984375,,,57.54327154443602,,167.26674729332314,172.36561678030043
2016-09-26,328.8500061035156,322.29998779296875,169.86886596679688,,,53.075723995140976,,167.51456811936825,171.91166208693613
2016-10-03,323.1000061035156,318.79998779296875,168.02418518066406,,,50.64610664937026,,167.5631030775869,171.20484810397758
2016-10-10,320.0,313.04998779296875,164.99366760253906,,,46.8516700945716,,167.31839493710615,170.07554255826147
2016-10-17,314.79998779296875,313.29998779296875,165.1254425048828,4.892813507299735,7.8911307789314264,47.03748067708168,,167.10954232451346,169.17552436673807
2016-10-24,313.8999938964844,324.79998779296875,171.18653869628906,4.69096699829484,7.2510980228041095,54.855378586019576,,167.49782769325398,169.54116333574734
2016-10-31,324.79998779296875,315.8999938964844,166.4957733154297,4.105174722985453,6.621913362840378,48.84602442520347,,167.40239394298501,168.98745605932595
2016-11-07,318.8999938964844,324.04998779296875,170.791259765625,3.9420979309724657,6.085950276466796,53.83358372106779,,167.72514306895073,169.31542036956213
2016-11-14,324.04998779296875,306.70001220703125,161.6468963623047,3.0399421337632475,5.476748647926086,43.998605563525444,,167.14626243022252,167.9211432773335
2016-11-21,306.70001220703125,304.25,160.3556365966797,2.195475221498043,4.8204939626404775,42.809274396099724,,166.4995361603613,166.5455966081237
2016-11-28,304.8999938964844,305.8500061035156,161.19888305664062,1.5761037090193781,4.171615911916257,43.87620580845204,,165.99471205524503,165.5734668714904
2016-12-05,305.1000061035156,306.45001220703125,161.51513671875,1.0981080445502869,3.5569143384430633,44.29592956031181,,165.5680858327217,164.83558866190126
2016-12-12,305.8999938964844,288.25,151.92276000976562,-0.05410787499033631,2.8347098957563834,35.599583945326025,,164.26853099244016,162.48780163424024
2016-12-19,288.45001220703125,287.8500061035156,151.71194458007812,-0.9730417165999086,2.073159573285125,35.4349325432574,,163.07266561983425,160.52855489711985
2016-12-26,288.3999938964844,300.0,158.11561584472656,-1.1710811586684997,1.4243114268944002,43.91973756350258,,162.60056564125256,160.0898387057756
2017-01-02,300.04998779296875,306.20001220703125,161.3833465576172,-1.0522209363700767,0.9290049542415048,47.696964406175454,,162.48464001423966,160.325021951565
2017-01-09,305.8500061035156,315.0,166.0214080810547,-0.5771178949632656,0.6277803844005506,52.57907873563128,,162.82147506822204,161.36072852056313
