Date,Open,Close,Adj Close,VWSMA_200,VWEMA_50,VWEMA_20,RSI_Daily,ADX
2016-02-29,880.7999877929688,853.9000244140625,799.5751342773438,,799.5751342773438,799.5751342773438,,
2016-03-01,861.7000122070312,868.4000244140625,813.1527099609375,,800.1075882257201,800.8682367234003,,
2016-03-02,876.0,851.8499755859375,797.6554565429688,,800.0114261989455,800.5622576585972,,
2016-03-03,859.9000244140625,870.9000244140625,815.4937133789062,,800.6185747158067,801.9843010605314,,
2016-03-04,872.0,856.7999877929688,802.2907104492188,,800.6841486661367,802.013482907073,,
2016-03-08,859.7999877929688,858.5999755859375,803.9761352539062,,800.8132461793826,802.2004021782,,
2016-03-09,860.0,860.9000244140625,806.1300048828125,,801.0217465206937,802.5746500548297,,
2016-03-10,864.4500122070312,865.0499877929688,810.0158081054688,,801.3744548181359,803.2833317739382,,
2016-03-11,854.9000244140625,868.2000122070312,812.9653930664062,,801.8290014161073,804.2054328494114,,
2016-03-14,869.0,862.2000122070312,807.3472290039062,,802.0454024979817,804.5046515307919,,
2016-03-15,861.5,843.1500244140625,789.509033203125,,801.5537801726932,803.0764974043474,,
2016-03-16,845.5,835.75,782.5799560546875,,800.8097086386538,801.1244458472369,,
2016-03-17,842.0,827.25,774.62060546875,,799.7826849849321,798.6002705730953,,
2016-03-18,825.0499877929688,816.0,764.0863647460938,,798.3828292892913,795.3132319229046,,
2016-03-21,820.5499877929688,836.4500122070312,783.2353515625,,797.7888105549074,794.1629576028661,44.11470770183173,
2016-03-22,835.0499877929688,844.5999755859375,790.8668212890625,,797.5173599954626,793.8490398586944,47.23836153452448,
2016-03-23,844.7000122070312,846.2000122070312,792.3650512695312,,797.3153086728771,793.7077076121075,47.85458254465773,
2016-03-28,846.0,809.25,757.7656860351562,,795.764343079241,790.2846579381121,37.083232433435995,
2016-03-29,809.25,794.3499755859375,743.8138427734375,,793.7270685574448,785.858866017667,33.78127972468856,
2016-03-30,811.9000244140625,811.7000122070312,760.0599975585938,,792.4067912633723,783.4018309263267,40.43256873886495,
2016-03-31,811.9000244140625,820.0,767.8318481445312,,791.4430680038099,781.9189754232985,43.36333541315643,
2016-04-01,821.0,815.0999755859375,763.2435913085938,,790.337206172625,780.1403674123742,42.048031823249666,
2016-04-04,817.2000122070312,815.0499877929688,763.19677734375,,789.2728756303162,778.5266921677434,42.03402251581874,
2016-04-05,816.0,800.7999877929688,749.8533935546875,,787.7270135881347,775.7959018236429,38.13406942865616,
2016-04-06,804.5,809.5499877929688,758.046630859375,,786.5630770105364,774.1054950651412,41.71029207526494,
2016-04-07,810.0,811.7000122070312,760.0599975585938,,785.5237405614406,772.7678286359462,42.58855292486024,
2016-04-08,807.0499877929688,811.75,760.1068115234375,,784.5269982462248,771.5620174823739,42.61020520029974,
2016-04-11,823.0,817.2999877929688,765.3036499023438,,783.7731414484256,770.9659824747521,45.08611974553513,40.05206480990865
2016-04-12,819.7000122070312,823.5999755859375,771.202880859375,,783.2801900527766,770.9885442256685,47.83719691351608,38.70900883553899
2016-04-13,826.0999755859375,833.0499877929688,780.0516967773438,,783.1535824733479,771.8517016115424,51.74254292274222,36.76726495285509
2016-04-18,833.1500244140625,837.7999877929688,784.4994506835938,,783.2063616188478,773.0562491422139,53.62207683510641,34.575944434346624
2016-04-20,836.0999755859375,828.5499877929688,775.8380126953125,,782.9174067591014,773.3211790044137,49.572923711167746,32.67908967992032
2016-04-21,831.6500244140625,832.9000244140625,779.9111938476562,,782.7995160566918,773.9487994656748,51.43035973924135,30.773985875167227
