Date,Open,Close,Adj Close,VWSMA_200,VWEMA_50,VWEMA_20,RSI_Daily,ADX
2016-02-29,564.75,542.0250244140625,446.7004089355469,,446.7004089355469,446.7004089355469,,
2016-03-01,547.4000244140625,562.7249755859375,463.7599182128906,,447.3694092993643,448.3251241048177,,
2016-03-02,568.5250244140625,578.0,476.3486022949219,,448.50584824036656,450.9940267895895,,
2016-03-03,584.0,584.6500244140625,481.82904052734375,,449.8126400947578,453.93069476461375,,
2016-03-04,587.7999877929688,585.3250122070312,482.3854370117188,,451.0900046797367,456.640670216719,,
2016-03-08,581.5,581.7249755859375,479.41839599609375,,452.2009219862605,458.8099774338023,,
2016-03-09,572.5,589.25,485.6200256347656,,453.5114750705156,461.3633153577036,,
2016-03-10,581.4500122070312,571.25,470.78564453125,,454.1888934807405,462.2606800408985,,
2016-03-11,573.0999755859375,571.5,470.99169921875,,454.84782703909383,463.0922056768843,,
2016-03-14,573.0,570.5999755859375,470.24993896484375,,455.45183142833895,463.77389456145187,,
2016-03-15,572.0,567.2000122070312,467.4479064941406,,455.9222657446449,464.1238004598032,,
2016-03-16,570.9500122070312,576.2249755859375,474.8856201171875,,456.66592670043093,465.14873566526836,,
2016-03-17,578.4500122070312,580.875,478.718017578125,,457.53071457798757,466.44104822839756,,
2016-03-18,581.4000244140625,596.7000122070312,491.7598876953125,,458.87303509239246,468.85236627286565,,
2016-03-21,594.0,597.4500122070312,492.37786865234375,,460.1869501339592,471.0928903090064,75.84505527104723,
2016-03-22,595.625,594.9749755859375,490.3381958007813,,461.36935192481496,472.9257765463183,74.00549226106395,
2016-03-23,595.0,603.9000244140625,497.6936645507813,,462.7938347728921,475.28462302293383,76.24323059145993,
2016-03-28,616.2000122070312,602.4500122070312,496.4985961914063,,464.1155901226378,477.3050014199312,75.11186407743311,
2016-03-29,599.5,598.625,493.3462524414063,,465.26189060572676,478.83273961245266,72.0737461270622,
2016-03-30,598.7999877929688,602.9749755859375,496.9312438964844,,466.50382602889374,480.5564066871223,73.3918510798071,
2016-03-31,605.125,609.1500244140625,502.020263671875,,467.8966275050891,482.60058354281307,75.18255996415357,
2016-04-01,608.0,602.7249755859375,496.7251281738281,,469.02715694307886,483.9457782695764,69.91049982600614,
2016-04-04,606.7750244140625,621.8499755859375,512.4867553710938,,470.7314549206481,486.66396656495897,75.43287843117652,
2016-04-05,621.0,609.9000244140625,502.6383972167969,,471.98270755971276,488.185340912753,67.141109613947,
2016-04-06,614.0,600.3499755859375,494.7678833007813,,472.8762438632841,488.8122497116128,61.33825289978706,
2016-04-07,604.2000122070312,590.75,486.856201171875,,473.4244774832288,488.6259593744949,56.090282439712944,
2016-04-08,587.9249877929688,582.875,480.3662109375,,473.6967023245728,487.8393166662097,52.14876118677799,
2016-04-11,582.9000244140625,591.9500122070312,487.8451232910156,,474.25154236247255,487.83986967809597,55.987035023947975,47.48432379617769
2016-04-12,590.25,591.0999755859375,487.1446533203125,,474.75715455689766,487.7736585964023,55.53770395113358,44.97663033898919
2016-04-13,597.4749755859375,586.3499755859375,483.2300415039063,,475.089424633251,487.34093315902174,52.978738282041995,42.03355325654669
2016-04-18,625.0,619.3499755859375,510.4263305664063,,476.4751856502375,489.53954243591556,65.03299844371962,41.56403797982042
2016-04-20,622.0,621.7999877929688,512.445556640625,,477.8857884341743,491.7210675982688,65.73534685192874,40.7789548744176
