Date,Open,Close,Adj Close,VWSMA_200,VWEMA_50,VWEMA_20,RSI_Daily,ADX
2016-02-29,198.3750457763672,195.0937957763672,188.7533416748047,,188.7533416748047,188.7533416748047,,
2016-03-01,196.8750457763672,200.79379272460935,194.2681121826172,,188.969607184915,189.27855791364397,,
2016-03-02,202.5000457763672,202.331298828125,195.75564575195312,,189.2357263444067,189.89542342205436,,
2016-03-03,202.55630493164065,203.51254272460935,196.8984832763672,,189.53622661624826,190.56238150341747,,
2016-03-04,204.33755493164065,201.35629272460935,194.8123321533203,,189.7431327157413,190.96713870817013,,
2016-03-08,201.63754272460935,203.04379272460935,196.44497680664065,,190.00595013107068,191.48883757469113,,
2016-03-09,203.2500457763672,201.80630493164065,195.24771118164065,,190.21150938795577,191.84682553725776,,
2016-03-10,202.143798828125,200.9438018798828,194.41323852539065,,190.3762830796199,192.09124582184182,,
2016-03-11,200.925048828125,202.1250457763672,195.55612182617188,,190.57941401085725,192.4212340127304,,
2016-03-14,203.6250457763672,202.8188018798828,196.2273101806641,,190.8009001351634,192.78371745729552,,
2016-03-15,203.0625457763672,199.95004272460935,193.4517517089844,,190.90485509884266,192.84733976698018,,
2016-03-16,200.6625518798828,201.91879272460935,195.3565368652344,,191.07943085438745,193.08631091919486,,
2016-03-17,203.1000518798828,202.20004272460935,195.62864685058597,,191.25783148168935,193.32843815075591,,
2016-03-18,202.706298828125,206.7187957763672,200.00054931640625,,191.60068316148218,193.9638773093893,,
2016-03-21,207.90005493164065,208.66880798339844,201.88720703125,,192.00407625441426,194.7184801400427,74.39356246942802,
2016-03-22,208.6875457763672,207.3188018798828,200.58106994628903,,192.3404289482133,195.27682202635188,70.69951441560912,
2016-03-23,206.2875518798828,208.4062957763672,201.63319396972656,,192.7048511059197,195.88219078286374,71.90952488831847,
2016-03-28,209.456298828125,208.55630493164065,201.77833557128903,,193.06067402613024,196.4437283817614,72.08081280972937,
2016-03-29,208.8750457763672,207.43130493164065,200.6898956298828,,193.35985918706172,196.84812526253484,68.69776967867074,
