Date,Open,Close,Adj Close,MACD,MACD_Signal,RSI,SMA_50,EMA_20,EMA_10
2016-02-29,864.0999755859375,865.7999877929688,820.0931396484375,,,,,,
2016-03-07,865.7999877929688,898.3499755859375,850.9248046875,,,,,,
2016-03-14,898.0,875.3499755859375,829.1389770507812,,,,,,
2016-03-21,873.25,850.0,805.1271362304688,,,,,,
2016-03-28,850.0,870.0,824.0714111328125,,,,,,
2016-04-04,874.0,851.5499877929688,806.5952758789062,,,,,,
2016-04-11,850.0,874.3499755859375,828.191650390625,,,,,,
2016-04-18,884.25,871.5499877929688,825.5396118164062,,,,,,
2016-04-25,870.4000244140625,866.25,820.5193481445312,,,,,,
2016-05-02,864.0,889.0499877929688,842.1156616210938,,,,,,825.2317016601562
2016-05-09,894.9500122070312,943.6500244140624,893.8333740234375,,,,,,837.7047329989347
2016-05-16,948.9500122070312,956.0,905.5313720703124,,,,,,850.0368491937306
2016-05-23,959.9000244140624,998.25,945.5509643554688,,,,,,867.4030519504103
2016-05-30,994.0,1025.300048828125,971.1730346679688,,,,,,886.2703215354209
2016-06-06,1017.0999755859376,992.0499877929688,939.67822265625,,,68.42793148166332,,,895.9808490119352
2016-06-13,987.0,999.5999755859376,946.82958984375,,,69.15994397675959,,,905.2260746177197
2016-06-20,994.9500122070312,989.5499877929688,942.3123168945312,,,68.08608863384387,,,911.9690277589582
2016-06-27,970.25,1002.5,954.6441040039062,,,69.47930920310162,,,919.728132530767
2016-07-04,1008.0,1010.7000122070312,962.452880859375,,,70.36164838715925,,,927.4962685905139
2016-07-11,1020.0,1025.9000244140625,976.92724609375,,,71.97872394854346,,884.5625061035156,936.4837190456477
2016-07-18,1027.0999755859375,1047.050048828125,997.0676879882812,,,74.09653982616196,,895.2772853306361,947.4989861261265
2016-07-25,1049.300048828125,1114.1500244140625,1060.964599609375,,,79.41267259271784,,911.0570295476589,968.1290976685353
2016-08-01,1119.5999755859375,1143.3499755859375,1088.7703857421875,,,81.21900103516535,,927.982111089995,990.0638773182902
2016-08-08,1153.0,1137.5,1083.1998291015625,,,79.71010870768563,,942.7647509006205,1006.9976867334307
2016-08-15,1137.5,1113.5,1060.345458984375,,,73.66354584894857,,953.9629135752638,1016.6972816881478
2016-08-22,1121.0,1123.300048828125,1069.677978515625,,,74.51373526688742,,964.9833959505363,1026.33013565678
2016-08-29,1123.300048828125,1167.550048828125,1111.8155517578125,,,77.97152184059955,,978.9674107893245,1041.8729385842405
2016-09-05,1167.550048828125,1171.75,1115.8148193359375,,,78.27281623836365,,992.0004973175734,1055.3169169027308
2016-09-12,1156.3499755859375,1155.1500244140625,1100.007568359375,,,73.96653484855486,,1002.2868850358402,1063.442489894848
