Date,Open,Close,Volume,Adj Close,SMA_20,Choppiness_Index,SuperTrend
2016-03-01,861.7000122070312,820.0,62145474,767.8318481445312,,,0.0
2016-04-01,821.0,811.2999877929688,42156971,759.6852416992188,,,
2016-05-01,813.75,762.75,70084277,714.2240600585938,,,
2016-06-01,767.0499877929688,763.0999755859375,89321547,714.5517578125,,,
2016-07-01,769.0,829.9500122070312,65874944,777.1488647460938,,,
2016-08-01,837.9000244140625,775.6500244140625,71092470,726.303466796875,,,
2016-09-01,775.5999755859375,742.7000122070312,45905328,695.4497680664062,,,
2016-10-01,750.0,743.4000244140625,33362226,696.9995727539062,,,481.7015032087054
2016-11-01,749.0,709.7999877929688,134430006,665.496826171875,,,481.7015032087054
2016-12-01,709.7999877929688,630.0,108430165,590.6776733398438,,,481.7015032087054
2017-01-01,633.0,631.5,58057306,592.0840454101562,,,481.7015032087054
2017-02-01,631.0,679.0,77452472,636.6192016601562,,,481.7015032087054
2017-03-01,681.0999755859375,688.1500244140625,68468651,645.1980590820312,,,481.7015032087054
2017-04-01,688.75,641.9500122070312,47528438,601.8818359375,,,481.7015032087054
2017-05-01,641.9500122070312,501.6000061035156,134391745,470.2919006347656,,51.77548141927684,887.4915095059446
2017-06-01,502.1000061035156,555.7000122070312,125526414,521.0151977539062,,52.23518714437739,838.3997767898331
2017-07-01,556.0,531.6500244140625,57472080,498.4663391113281,,51.8241211490462,838.3997767898331
2017-08-01,531.6500244140625,481.1499938964844,124132571,451.1183166503906,,47.072703904682484,785.4514128334345
2017-09-01,481.0,503.25,122692381,471.83892822265625,,45.83583047777722,785.4514128334345
2017-10-01,503.25,552.9000244140625,84390911,521.873779296875,625.9378341674804,48.67702662499899,785.4514128334345
2017-11-01,553.0499877929688,539.9500122070312,106037065,509.6504211425781,613.0287628173828,52.93706253411283,785.4514128334345
2017-12-01,544.0,571.1500244140625,97142150,539.0997314453125,601.9994873046875,55.94310305596558,785.4514128334345
2018-01-01,571.5,579.9000244140625,104473476,547.358642578125,593.656216430664,54.9849985930853,785.4514128334345
2018-02-01,580.0,535.3499755859375,182173464,505.3085632324219,583.1940567016602,54.466411602337686,785.4514128334345
2018-03-01,537.9500122070312,495.1000061035156,109356715,467.3171997070313,567.702473449707,54.59611552356425,785.4514128334345
2018-04-01,500.8999938964844,528.4000244140625,61956054,498.7485656738281,556.3247283935547,53.557910649567916,762.9233478533407
2018-05-01,528.4000244140625,480.3500061035156,146171089,453.3948974609375,544.2219848632812,57.85598334434402,745.6414296820487
2018-06-01,485.0,564.0,185424597,532.3508911132812,535.98955078125,66.61000658407733,745.6414296820487
2018-07-01,566.2999877929688,568.5,88363021,536.5984497070312,529.5446319580078,72.51071930730899,745.6414296820487
2018-08-01,570.0,652.8499755859375,174017332,616.2150268554688,530.821499633789,63.978474490251955,745.6414296820487
2018-09-01,658.7999877929688,623.25,153544601,588.2760009765625,530.6310974121094,60.61420465648768,745.6414296820487
2018-10-01,624.0,580.25,98377734,549.3404541015625,526.2671600341797,60.39232390746718,745.6414296820487
2018-11-01,581.25,492.6000061035156,159885588,466.3595581054688,517.3252349853516,61.99698085198604,745.6414296820487
2018-12-01,450.0,430.5,406614222,407.5675964355469,507.6095230102539,55.3324992557399,705.4075928820108
2019-01-01,432.5,423.4500122070313,349615333,400.8931884765625,504.13958740234375,53.14245060932247,689.2493526844412
2019-02-01,421.2000122070313,445.1499938964844,162947271,421.4371948242188,499.1606872558594,52.16517456510436,688.438069948829
2019-03-01,447.8999938964844,478.8500061035156,124959957,453.3420104980469,496.9044708251953,52.041587427472535,688.438069948829
2019-04-01,480.9500122070313,457.6499938964844,71800543,433.2713317871094,496.0121215820312,50.151142523086264,688.438069948829
2019-05-01,457.6499938964844,409.8500061035156,189808823,388.0176086425781,491.82105560302733,48.607248900720066,650.0350941501965
2019-06-01,411.0,400.9500122070313,120165663,379.5916748046875,484.70695037841796,48.1959837528695,626.6229435105759
2019-07-01,402.0,426.75,177346176,404.0173645019531,479.42529754638673,47.3489677090746,626.6229435105759
2019-08-01,424.7999877929688,450.3999938964844,144408843,426.4075317382813,473.79068756103516,44.337570789041045,626.6229435105759
2019-09-01,450.3999938964844,389.4500122070313,157045080,371.0998840332031,464.9777496337891,44.732464865622816,626.6229435105759
2019-10-01,388.5,433.3999938964844,81523248,412.9790649414063,460.3612747192383,42.83078264158186,624.3667763056833
2019-11-01,434.6499938964844,449.8500061035156,171270199,428.6539306640625,458.42811126708983,47.302020348434795,624.3667763056833
2019-12-01,449.0,432.5499877929688,103632612,412.1690979003906,454.099137878418,49.86533883612213,624.3667763056833
2020-01-01,432.9500122070313,434.2999877929688,92209293,413.8366394042969,452.12122497558596,70.18071268850899,624.3667763056833
2020-02-01,432.9500122070313,372.8999938964844,124815088,355.3297119140625,443.270166015625,70.03318945219795,598.0228676014012
2020-03-01,378.0,352.29998779296875,234583762,338.1238098144531,433.34643402099607,62.75738049396471,572.3910128059443
2020-04-01,353.0,464.4500122070313,383517727,445.7611083984375,424.82373809814453,62.94074848160533,572.3910128059443
2020-05-01,464.4500122070313,474.25,203821880,455.166748046875,418.1682754516602,62.408321998744256,572.3910128059443
